id,sentiment
"10684_7",0.7135132619789835
"6312_1",0.9799190570615635
"4925_3",0.00012105205186694964
"4125_1",6.982273498461235e-14
"2394_10",0.9999999312209741
"12105_10",0.9975842482237779
"7812_1",1.4512564492209053e-07
"1061_8",0.9999930147048556
"9343_3",0.9231130381646013
"7696_10",0.9999999999957883
"9355_10",1.0
"782_9",0.9999968249257446
"9882_10",0.9999999983541026
"10642_10",0.9694678791591981
"7410_2",2.558399766558655e-07
"9591_4",7.683232540543318e-09
"11902_3",1.6447552735290016e-07
"3495_7",0.0004113763369816722
"6733_1",4.825497363191147e-05
"4552_1",2.743127107821188e-16
"6722_1",0.0014237414299233197
"188_10",0.5167995956641949
"5099_10",0.9999999949558263
"10313_1",0.11229778682826479
"6756_9",0.9944624438275229
"6622_2",7.481859858183423e-05
"4807_10",0.9999999999999944
"7173_3",0.00015777704352345343
"11321_8",0.05169501429213254
"7909_9",0.9971369971041398
"8012_7",1.2419552583218108e-05
"8615_4",2.201269381780821e-06
"8117_10",0.9944961832114344
"1892_10",0.9995943391593344
"4617_1",0.19133730152668918
"1893_8",0.9889934565010537
"5435_1",9.638395198453319e-10
"162_3",9.715088026515724e-06
"6516_10",0.9999999905192679
"11588_7",0.9192705658612964
"2006_1",0.001221999090058967
"1594_4",0.001400314017143264
"1472_1",9.980752819328275e-05
"3647_1",0.09605631843542123
"174_7",0.9999918245877031
"5539_7",5.065982637012723e-06
"3384_10",1.0
"3811_4",0.9164775374410086
"4079_8",4.1416423500836604e-05
"1179_7",0.9681303137059731
"3069_9",0.9999999999780045
"3769_8",0.9372764235269878
"9247_10",0.9922894465429618
"10434_1",1.794761230456976e-09
"1147_10",0.9997820239376285
"5344_7",0.9999999929186183
"8073_10",0.9977476321881433
"7833_3",8.483361326054826e-08
"8370_1",3.54190659609474e-09
"9007_8",0.00028450667937704926
"6624_7",0.7896389772589207
"6683_3",0.00033097452157903554
"12275_7",0.004623158059082133
"11927_8",0.9963707059398239
"1560_10",0.9999999999596367
"1325_9",0.9832051547657374
"3548_8",8.410394188886121e-05
"607_1",6.142949740702464e-15
"6702_7",0.3462212236246339
"5702_3",1.892825977861299e-09
"11345_8",0.9999999902517539
"3428_4",0.00470278293412398
"7209_9",0.9999957968724817
"8425_8",0.99999999075536
"3087_1",0.00013417203199431565
"1119_8",0.8542919808811631
"5715_3",0.26908922689897297
"8645_1",4.6363045978837237e-10
"2149_3",9.355265895561597e-07
"10403_10",0.9999914279144188
"5628_1",1.059398995209791e-06
"5570_10",0.9999996242573395
"1613_3",8.724346017117754e-07
"1454_4",0.9961209808229605
"5094_3",0.3290307828402419
"7982_1",4.2280305336401435e-05
"6894_2",0.017384063489741797
"6554_1",0.2544088627606803
"4721_3",3.435839155970889e-09
"6904_4",2.9112554248234807e-05
"893_8",0.9999999999910827
"4605_4",0.02621919494161139
"11516_7",0.978585884159565
"11718_7",0.999999986389505
"5956_1",1.2299087997168623e-10
"7455_9",0.35629177781507265
"6396_4",0.8008051832052162
"1223_8",0.9999948953536593
"8556_1",4.3450982828908226e-08
"6108_8",0.9598393707787272
"11690_1",7.2989242905546955e-09
"3778_9",0.7088452204519045
"3627_4",0.0014667998832994368
"8256_4",0.00010301275961675973
"533_1",1.8135068090244705e-10
"5235_4",6.001995976155418e-17
"621_2",0.4051941404884153
"5365_1",0.004146564258232882
"8180_3",7.107787201365082e-06
"7396_7",2.02243825313787e-05
"9776_10",0.9999931772026499
"8175_10",0.9999998335758052
"3128_1",2.1575820739739027e-07
"4606_1",0.11600882709807168
"6158_2",1.0688836404700985e-10
"3281_10",0.9859962678315217
"4723_4",2.577658474119846e-08
"11994_3",2.1082150289324916e-05
"7701_1",1.2246880291685868e-21
"103_3",0.002822839171904682
"8908_10",0.9998343823863864
"8876_1",3.160082446592585e-08
"7519_9",0.999959845325975
"12456_8",0.9999975190611226
"9514_8",0.01210983135336104
"8680_8",0.7347657288027998
"12402_10",0.9997971158876011
"362_2",0.019523233543119696
"9825_7",0.999999441833783
"2913_3",0.9514975874967793
"7164_8",0.9999998501739158
"11177_7",0.16332166434368353
"5707_10",0.9886557056154739
"8103_10",0.0004671960226519373
"6289_1",5.105543903329563e-06
"11754_1",0.62479894995279
"11640_10",0.9074213846906597
"9933_7",0.9153315943176412
"185_10",0.9999811569966369
"242_10",0.9999999998791655
"9369_8",0.999998009990062
"7453_10",0.9999999965049338
"7514_7",0.0012368925789364353
"10860_2",0.0002970179416057673
"8663_8",0.9999912289264383
"9108_1",2.184551275235337e-07
"7941_1",1.9911366824974174e-07
"10116_1",4.9639795597639863e-14
"9841_4",0.9925744974630085
"4512_9",0.999999911157886
"4853_2",0.7389944703140036
"2664_4",0.244375260809619
"9966_10",0.9999949791351839
"5167_2",6.3367829586417726e-06
"3894_2",1.5588084627065455e-19
"3929_8",0.11065189457700066
"7165_10",0.9999823059740077
"5451_8",0.9999937632635434
"2947_4",0.11114161467239868
"4611_10",0.9573441118678199
"5807_1",0.01282230353619733
"9464_8",0.9999999638634338
"3124_10",0.9947346022898418
"2705_4",0.9986788411871227
"12187_8",0.9974030399305253
"12319_10",0.9999575244594979
"9874_3",1.8347953581512857e-06
"3406_4",3.4082645975173053e-09
"2327_10",0.9999999630284411
"605_10",0.9999555643774969
"8080_4",0.14986148411926647
"3074_10",0.9999999569232997
"2499_3",7.790753371285362e-12
"1013_1",0.6492602329468655
"11535_1",2.732029639054682e-07
"4118_7",0.9999996055529007
"10492_8",0.9999456287153543
"2129_4",2.31842028080836e-09
"9814_10",0.0997737972040358
"10671_9",0.6618671486930623
"5980_10",0.9999897167348345
"2755_2",0.19896857597764026
"5461_2",0.9309199326090001
"11979_1",6.787036946150163e-06
"8810_1",3.463679951015082e-06
"852_7",0.9999997857132386
"10961_4",7.848881816464553e-10
"7436_4",1.5209201536885861e-07
"11281_3",0.6100723920789741
"4208_3",0.008621676065997909
"8213_10",0.8118391315825161
"9851_2",0.10349870521503009
"4713_7",0.9979826015083849
"9528_1",0.9999604493650499
"3595_10",0.9999999999807427
"5785_3",7.949450944564896e-05
"10370_3",7.111538194849504e-06
"1980_3",0.999763959507635
"8800_4",0.328645236471961
"4437_3",7.81901382485649e-08
"28_3",0.3803253313915746
"12171_1",0.947211527462163
"9359_3",0.0006478127837973434
"3831_9",0.9999999999988822
"10962_7",0.9998340617364548
"1500_9",0.41390740652321595
"11470_10",0.9999930118276652
"11843_3",0.8464865267451961
"11200_4",0.19476478612764683
"1067_1",1.327226872451534e-06
"3333_1",1.8780857177333514e-05
"4487_4",0.8894533176543425
"6428_1",7.60466345511392e-08
"575_7",0.010557776528043366
"10904_9",0.993990904251138
"11821_2",0.046212811832415567
"11605_1",1.0749897003273487e-08
"1111_7",0.7949656922686761
"10295_1",0.9982220429262484
"1146_4",2.799556435432298e-09
"2405_9",0.0003834656827256709
"11081_10",0.999967690733241
"2201_10",0.9999999999983546
"4844_1",1.5937822725079942e-08
"11007_8",0.8979433129856449
"6535_7",0.9644699416560554
"2653_4",9.113592484982546e-06
"8245_10",0.007759055692582966
"9951_8",0.9999476024962367
"6133_8",0.07543716587571443
"10006_2",2.130506830412714e-06
"7350_1",0.23482712505670106
"4509_9",0.9999999992451643
"948_1",1.2170021543905581e-06
"3987_1",3.530928035175993e-07
"2947_10",0.0001437724763801846
"6041_3",3.406992127519399e-34
"2946_1",7.939388141949805e-05
"11967_4",4.357949146608496e-12
"1185_10",0.9999922822904765
"10323_2",0.9981868522781762
"11706_2",1.6045047945428424e-14
"3663_1",0.00014417108399469904
"5602_10",0.9957263649370105
"4870_10",0.07536625994622806
"1994_1",1.4081038851752569e-14
"10807_7",0.9999990333923847
"6871_3",0.9966805315495066
"1175_2",3.706882410875082e-22
"10919_7",0.9999999331806946
"8127_10",0.9999999994832007
"12497_4",2.3577627431664686e-09
"3274_1",0.9027889633737065
"2568_3",0.0002383755849691578
"840_2",6.9238559966179096e-18
"5626_10",0.9999929438046559
"7561_10",0.9999337921225114
"4600_3",0.26636690676190106
"3324_9",0.13320151690515672
"8899_7",0.9999999696402273
"5592_8",0.5935095972875994
"12483_4",8.55609931773307e-18
"7874_1",4.830802077059482e-16
"5878_10",0.9999999977168099
"4303_9",0.029967277862613675
"9421_1",3.972309187294166e-05
"10269_4",0.04044693667311395
"10615_2",3.488761763442311e-05
"2634_10",0.9999208321867877
"7522_1",4.902651177970119e-05
"9289_10",0.1203108271060807
"4636_10",0.8917576908338917
"1241_7",0.6694557924388288
"9458_9",0.9999954397292034
"11690_10",0.9999999987266364
"7176_4",0.0026889493951782898
"6212_10",0.999974076916324
"6319_1",2.713420404471811e-07
"5229_3",0.9999983932844514
"466_9",0.9999999994318234
"8693_2",0.006532805162982738
"2952_10",0.9997243209659673
"1128_1",4.871197519875696e-07
"3975_10",0.9949384604870306
"11365_10",0.13006656909130979
"2074_9",0.9999999999825984
"9768_10",0.9979526997934932
"4895_1",0.0003144478542437885
"5726_10",1.0
"9993_10",0.9999999852962278
"11319_2",0.31893170354430084
"10561_2",7.108945744904604e-07
"5455_8",0.9999999754714765
"10684_3",0.00012512276084578655
"3652_3",1.0240601114702503e-08
"7825_1",5.131674558504021e-05
"8806_1",0.7821915386751519
"275_10",0.9999999961965427
"2246_1",2.219821337531848e-13
"11968_2",2.9193188317105785e-11
"2528_1",0.967348835764546
"8491_8",0.9916078042961649
"13_1",0.11189905806063967
"4530_8",0.3685938455373971
"5207_3",2.2882057542011778e-07
"11648_10",0.9999999531675308
"8260_1",0.0008149184232430869
"10730_10",0.9975709236307834
"10402_3",0.0007264754032843659
"8077_1",9.505213324025344e-07
"8598_8",0.9998714385579465
"2809_3",1.5161499958213609e-18
"12490_10",0.9999999998492246
"1447_9",0.9991229721301226
"1605_3",0.9143240574802012
"2311_4",5.945649645098023e-06
"3235_9",0.9999999999150304
"5725_10",0.9981040299470219
"9025_10",0.9999998931132258
"6049_9",0.999998893471969
"4803_10",0.9999999999999996
"191_9",1.0
"420_3",0.9938369186150523
"5238_2",0.0003442397750373608
"1280_9",0.9999999999992222
"9408_4",0.00028343803534159955
"819_1",0.00034287102966214494
"1656_4",9.861665057115154e-05
"9964_3",2.495388596702447e-05
"10404_4",0.6805878336182872
"12369_10",0.9567665062310474
"6423_1",0.00015827467091914681
"9942_8",0.951234669665636
"1519_1",4.677041644424829e-06
"100_10",0.9999999977390219
"3216_10",0.9914055308887114
"3909_10",0.9863945990224279
"5034_7",0.9999999890770194
"14_8",0.9998146668047783
"5891_3",0.00229209663594435
"8496_10",0.9999999914827661
"7429_1",8.741118923423172e-06
"9457_1",2.7975204407271853e-06
"9602_8",0.9957812010310949
"4198_1",3.027365692127397e-09
"154_2",0.505303718436166
"5070_2",2.4576410318355778e-08
"4207_8",0.9999804700238476
"7758_8",0.99983920632872
"4439_9",0.9999833985541026
"12042_1",3.0904250883216885e-09
"7244_1",1.6368704609287085e-09
"6854_1",0.00498325264765681
"11932_10",0.9999995096512537
"4151_10",0.9996462291519107
"7265_1",6.812855780454032e-21
"10272_7",0.9999999999988289
"4256_4",5.232504280568956e-11
"1225_7",0.9862281031264492
"956_10",0.9996913488957883
"6389_2",1.864383636096987e-08
"1365_4",6.468047918348071e-08
"4752_7",0.7218040990442769
"276_10",0.9999999797286607
"8766_9",0.008690848616058112
"11225_10",0.8853070051562121
"6920_1",0.0005942438941988972
"11536_1",1.1817015486303377e-13
"1923_9",0.9998922459718742
"11460_10",0.9921884750769185
"10054_7",0.9996643787003168
"10845_1",4.411413373761264e-10
"10231_4",0.011667188106093476
"9430_8",0.8014013019435888
"3226_2",5.490880322825135e-06
"4298_3",1.4828996977779527e-05
"10635_4",3.6340673959840244e-07
"10567_4",2.5125076893864937e-05
"5460_10",0.9999998305194381
"7310_7",0.9991367880918238
"10330_2",3.222026778836099e-09
"5151_9",0.9999999938115309
"11_3",0.04602932432735053
"1448_8",0.5391413958114321
"10130_8",0.9999968852866544
"2199_3",1.7918705572684158e-14
"1761_10",0.9999995745925354
"2782_1",1.323899225462741e-10
"7618_10",0.9999986314339393
"85_10",0.9966753352539827
"5730_3",7.803926435026854e-15
"3641_1",0.0009703157392736626
"8190_9",0.9999999999999978
"9533_10",0.9999999999447875
"9508_1",3.2427930471075236e-05
"237_8",0.9999999984108812
"3981_7",0.9694887261063146
"7194_9",0.9999999956564865
"10584_8",0.7922003706000955
"248_2",2.7405856593803284e-05
"8358_4",5.051579639270466e-06
"1218_1",9.701914381191126e-09
"4191_10",3.0498443070364504e-09
"3090_8",0.999935074016505
"11923_2",3.687198414142353e-07
"1640_8",0.9973532771851736
"9972_3",1.7339718745791478e-10
"11818_4",0.0024402123116012532
"4350_10",0.9997335175380994
"877_10",0.9731176874854943
"10017_8",0.9989371597455716
"7975_10",0.9999999220226033
"8436_1",9.371353048105722e-05
"6024_7",0.9551235767393377
"3112_1",5.247362635971401e-05
"951_10",0.9625151849287225
"1622_1",2.306650685792818e-09
"191_3",0.10187266236660948
"5669_1",1.1232280981910527e-11
"1891_4",1.7650115427205095e-05
"12173_9",0.1324789113720704
"7887_7",0.7775393786117228
"3256_10",0.994698126093007
"5419_1",3.3509722772928564e-16
"7635_1",1.5868342468452524e-06
"8297_2",0.8937814466696048
"7137_8",0.9998363086821491
"7562_3",2.569117212279511e-08
"9944_1",1.0098526905213596e-10
"4288_1",2.735869218699441e-13
"8087_1",0.9305258567013294
"4771_10",0.9999821058193124
"10482_10",0.9999996755907821
"5324_10",0.9997828129902284
"3080_1",5.3039588051892715e-05
"10923_7",0.9999936479121978
"1753_7",0.999979546567206
"317_10",0.9999936661478401
"12474_8",0.9395963649269219
"773_8",0.9955059025861018
"388_1",3.518859789535796e-06
"12141_2",0.9988953408221007
"5667_1",0.8547427910634013
"1071_9",0.9999690722791235
"2897_10",0.9999997763560186
"9481_4",0.02578283690035731
"12025_1",4.419101098676985e-13
"8879_7",0.00027038484257365405
"5683_1",1.8917932175601033e-08
"7026_1",0.0002737902459084956
"2439_1",0.0016047466273807422
"3631_7",0.9999844365803461
"1650_9",0.7649039269209312
"5378_7",0.9999999801351889
"9745_1",5.845823725199982e-13
"11563_8",0.5970768273153576
"299_8",0.9999999999999483
"9471_2",0.0009789556400499107
"1866_1",0.02326350398895689
"2639_4",0.04759025377863723
"5122_1",3.0616017404218894e-11
"12341_7",0.9996770649973363
"2936_8",0.9987523676277948
"8647_10",1.0
"4255_9",0.999814025239921
"7262_8",0.004980371513084403
"8413_10",0.9999290645024101
"10080_1",0.0006413066373756311
"3973_1",0.21860952002793954
"8752_9",0.9999910373626245
"4018_2",6.327150913878813e-07
"7669_1",9.415409896138373e-05
"10421_4",2.838716747449494e-08
"7854_8",0.9999926824591613
"162_8",1.698493077924629e-05
"11614_9",0.9978924648096597
"11343_8",0.9998125101408086
"1708_7",9.339937495394827e-08
"7115_4",0.9967884371251132
"10498_10",0.0023034186826679337
"2944_8",0.9542044445555306
"10474_3",8.64716054677757e-08
"1263_1",1.211096212924916e-09
"1693_4",0.8122641448058558
"9600_9",0.998629088463807
"11173_2",6.615594239278318e-09
"3961_2",0.0010892074891497015
"8011_1",0.5737712606426927
"7386_8",0.9998937795174796
"8787_8",0.06560119828687058
"12349_9",0.9700247556392796
"1776_4",9.326183532662651e-06
"5885_4",0.9999824722700468
"220_4",3.81129346917065e-06
"5547_8",0.9999999992264668
"2853_1",7.471311097499312e-07
"2157_2",0.011912512605925607
"11667_2",0.48336791133901424
"194_7",0.9999999977805316
"1633_1",2.3304160688381772e-05
"6897_2",3.4664451780509592e-15
"11568_2",5.689764405677547e-14
"9219_1",1.319023804923377e-05
"477_8",0.13188706791586216
"8980_3",0.8077796356098368
"4612_10",0.0013376985392600349
"8030_10",0.99999999587147
"1846_8",1.0
"2786_8",0.9997723490360334
"2634_1",0.00017510755419202712
"3110_8",0.9999764282627192
"11587_8",1.7468552142180956e-06
"11262_8",0.9999999988812989
"5680_7",0.0005288799595421767
"4583_4",0.00045358893196639777
"1451_1",1.3937068798895815e-08
"4244_4",3.044255041480669e-27
"6176_4",4.254283771392028e-22
"8851_10",0.9999996091935885
"908_9",0.9999999999999962
"7494_9",0.9308719875919252
"8061_3",6.508680405344021e-07
"789_1",0.0013934883216736864
"2374_7",0.9756362392711019
"11225_3",8.978624326361259e-08
"4467_4",1.2373034462363476e-05
"8516_10",0.0008597739815411729
"4121_10",0.9999988770617114
"10267_7",2.483520028634904e-09
"6040_8",0.9129441722423083
"8338_7",0.993966541443331
"2903_7",0.9999999990415294
"6662_9",0.9971432276623033
"5333_10",0.9992707497421305
"7470_4",2.8154384391826134e-05
"8813_1",4.721683050685875e-06
"4514_3",0.9334518385858833
"9584_7",1.106558156330502e-05
"11706_8",0.999999999501765
"11538_8",0.9997002597064621
"4210_1",2.07765778083732e-13
"8984_1",8.734124380759046e-07
"3431_4",0.0002261193784486919
"4973_10",0.9999983709309139
"12260_1",6.887030280703417e-13
"4267_10",0.987028779970704
"9906_9",0.9994525223625745
"670_7",0.9999999999801017
"6270_3",1.609982321170731e-14
"5164_4",0.004625637010660726
"9741_2",1.3656526983522526e-16
"3761_8",0.9997743749871355
"2651_2",0.000996262226655959
"7448_10",0.8347679133247154
"7184_9",0.9990121005319588
"1313_9",0.9999999874589677
"10654_8",0.9999970119002638
"7151_1",3.1937793140854934e-15
"2320_10",0.9997148443696928
"12033_7",0.968980380299735
"6429_1",6.721914499618173e-12
"1420_4",0.8829932406870424
"3002_7",0.5918707340494807
"1299_1",0.004240350814482055
"7897_9",0.9999999914911307
"1529_4",4.9893654669590075e-17
"9760_2",3.9218131359429274e-06
"11318_1",0.0001263271157034989
"2217_3",1.2069075934254279e-05
"11641_2",2.815013564347286e-09
"7238_10",0.9999999999999614
"7710_8",0.997546656358466
"12011_8",0.9999891079831444
"4495_7",0.9999665199646891
"11144_4",0.3517431192257091
"5625_2",4.467094275266192e-13
"2926_7",0.19283336921599253
"8538_8",0.9999926974815292
"8875_10",0.21870052829346134
"10881_10",0.9999965102390749
"1662_7",0.9865572439326324
"4560_9",0.9999602104209896
"6714_4",1.941189230163015e-10
"9059_10",0.9999996255521241
"6631_10",9.95097738167385e-07
"8520_1",1.1575331061397453e-05
"918_4",0.25921097461431697
"3102_10",0.9979963655738271
"3611_2",6.117586406770219e-08
"8434_10",0.9999998688027328
"681_7",0.999999981945472
"7386_4",4.037940372149162e-06
"7566_9",8.086364956348459e-07
"10110_10",0.9979141999876874
"10486_10",0.9999999992166593
"1492_3",0.5558596298937847
"11823_1",0.0003633655152792659
"2331_9",0.9268902086380708
"2200_2",1.1373395609802871e-05
"9547_1",1.3429425772501511e-05
"785_2",2.0542518782983491e-07
"5101_4",0.5089676535972916
"5657_10",0.9971763586817854
"6902_7",0.23260890607753065
"1490_9",0.9945021850755705
"7148_9",0.2738242008004099
"7387_8",0.954741804669671
"8277_9",0.9425925459746228
"6912_7",1.0
"170_2",0.7524454804919221
"7702_10",0.9999997916585418
"4393_3",5.884441969041942e-11
"2608_3",0.9999999983105903
"4931_8",0.9999999999998603
"10589_10",0.9881621631554874
"8623_4",6.315420600794509e-08
"6057_2",1.828104112842028e-09
"2704_9",0.999999960957972
"1790_2",0.004565754987803668
"12370_1",4.663736953309536e-12
"159_1",3.1230681101792572e-12
"343_9",0.9999999999999993
"2128_9",0.9999998221227128
"11181_8",0.8415199758777856
"11775_10",0.9999999981721699
"3514_10",0.9999994408360942
"6993_2",5.687774393742643e-06
"2866_9",0.9940423064958765
"1000_9",0.9996664675959611
"11772_7",0.11103434217626713
"3355_9",7.202337922192126e-05
"8519_8",0.9628406113251645
"7879_3",0.007146808279146509
"4332_10",0.9986117779494302
"5403_1",7.655444398199848e-06
"1514_7",1.4617856025553114e-12
"7904_1",5.269025937007163e-06
"10550_2",0.4138425469183972
"11442_10",0.9999944093798703
"2821_3",0.02666033155390135
"5766_1",2.4054527174849457e-15
"8061_9",0.9999999997007041
"2166_1",1.617830535965928e-10
"6206_1",1.1544125539110606e-06
"11124_2",1.0114850022971156e-06
"7625_10",0.9483688532338723
"90_9",0.41900692606585627
"7959_10",0.9982470734731393
"7029_10",0.9952427337538041
"779_8",0.9999299633780487
"1101_4",5.985859224240213e-13
"11189_4",5.32501302564585e-09
"9790_4",4.161312651818973e-08
"10861_1",0.00060094693082988
"5902_2",0.0027296682279410343
"9545_10",0.9996197524983842
"3730_1",1.8288053908494426e-17
"4951_9",0.4916155889234879
"3295_1",3.239166554331775e-07
"9495_2",0.9183228356529713
"2876_1",0.9996917101468604
"2796_1",9.36535378254871e-10
"10338_3",0.19100722509587825
"10913_7",0.9978770998702763
"4685_2",3.87798649981444e-18
"11586_1",0.05191875279495491
"4904_7",0.550137873105019
"7110_7",0.35708786385948404
"2086_4",0.01197110269640762
"7372_7",0.9999998791896373
"135_9",0.9999997251868862
"7038_3",0.0005588967563495299
"1119_2",2.6091874419886535e-06
"5057_8",0.9981855689544759
"3479_10",0.9999999625545862
"6489_8",0.9999999989259587
"4910_8",0.9970472544597935
"5979_10",0.35788937204052745
"11304_1",0.00018670782829133294
"2102_9",0.999999999915093
"8048_1",2.8174140549051767e-17
"12153_7",0.006739771316861607
"4832_8",0.999999172176849
"3079_9",0.9996223590818015
"8254_2",8.369087813727383e-05
"7981_7",0.9999999998654392
"611_1",0.09079935022171477
"307_10",0.9999999999979978
"8861_3",0.07673164847449647
"4635_4",0.19229831340122708
"6197_7",0.9964096643218584
"6739_3",0.6521974642272218
"8588_9",0.9999999429885725
"8461_7",0.6360781945419284
"10089_1",0.0011672152528035375
"2609_7",0.9970670772173081
"1418_3",0.4431946960383658
"2661_10",0.9999993797284993
"1253_9",0.9582605204080544
"8815_9",0.9997867345229257
"9867_8",0.9999999944464177
"2155_1",0.00033542072928933884
"12259_4",0.9750405139978698
"11224_3",0.06950123640816822
"4781_1",5.270895608800957e-06
"4354_9",0.9999975059945662
"9629_9",0.07947318214980072
"3629_9",0.9999999969774367
"6445_10",0.9999999055120181
"9526_10",0.9999972883195023
"5138_2",0.00020058493615220872
"349_10",0.9999920637144653
"2099_7",0.6909036759618324
"4411_1",0.23639416388857717
"8127_3",3.2320319378907146e-07
"5225_8",0.0035485800472619235
"7970_3",2.3624803685604937e-08
"5688_7",0.0591536073647629
"12099_3",0.0032639843203496814
"6020_4",2.5938384480243068e-05
"3892_8",0.960934589496996
"2098_8",0.9999806061182664
"4851_7",0.9999999758087
"10967_10",0.2702708030749393
"6230_4",0.0010579834436506314
"2211_2",2.7594851960608174e-21
"11978_10",0.9999999999996518
"8802_1",0.0004684573764991719
"11010_3",1.2266343858692302e-07
"10083_2",0.008744969652611845
"5588_10",0.006776535527090171
"958_10",0.8794841149202464
"6771_4",0.09708509024683211
"6767_9",0.9999784215056741
"7302_10",0.9999417857563897
"5324_3",3.0231320036064225e-07
"7737_10",0.9999999956363324
"8603_10",0.9973929129176992
"3029_7",1.0
"8640_2",2.0939650737196438e-10
"2139_1",7.637843258562468e-10
"6305_10",0.9999297258802873
"6884_7",0.9999978244818877
"5534_8",0.3315403899126321
"7619_8",0.9990773025032568
"10057_8",0.011712970166136925
"972_7",0.9999994732304492
