id,sentiment
"2628_1",3.8046781733822776e-11
"5832_1",5.263360547829211e-22
"7302_1",0.008445517649499995
"4501_3",0.27607039350202967
"1121_7",1.275913680407808e-08
"8334_3",0.7799005339521368
"9789_10",0.9999999937762796
"4230_10",0.0035887228873839267
"824_4",6.275750933948205e-07
"6803_9",0.9999962891113265
"3086_7",0.9944782280024178
"1135_8",0.9999955320634112
"10136_1",1.107294744652309e-22
"11129_3",0.0008643128436874106
"2072_8",0.6512804650311386
"9501_7",0.9999999999999611
"319_10",1.0
"1693_7",0.9999999998681273
"10886_1",4.311842729720927e-15
"9406_8",0.9999997212262113
"10376_10",8.859087732495607e-11
"9902_1",3.4726550893696805e-12
"9938_8",0.9999999999999711
"7080_9",0.9548813821114427
"11944_8",0.08684888994731543
"5249_1",2.8768783745737193e-17
"9599_2",4.357013179630724e-17
"9620_1",0.009101540532765065
"11244_1",3.6310121047845607e-16
"6841_10",0.999999136826852
"10050_4",0.9844824756885965
"10512_9",0.9999439840385034
"11327_3",2.2657082487454548e-11
"10681_8",0.9558079809914549
"808_3",6.053309356836945e-05
"546_7",0.9999999999985032
"10765_1",7.933367854818848e-22
"7189_9",0.9887692215083094
"6005_9",0.9999999999999469
"11915_9",0.9997603137404538
"5740_10",0.9453847388165508
"7097_10",1.3797315655790712e-15
"9573_10",0.7328862915765658
"5084_4",0.9577636120128354
"12332_7",0.0036263509371834636
"8154_1",0.7859069253060107
"5610_1",6.324079586389482e-09
"5323_9",0.9995656942613139
"11034_8",0.9999999865338403
"3977_2",6.515474797474531e-07
"12380_7",0.9988126990913603
"1737_8",9.780842499354445e-05
"6030_9",0.9391300219431783
"5918_7",0.9998656923367123
"7061_9",0.029521378265270102
"266_8",0.9982698881908333
"1375_10",0.9999998470688979
"8648_3",4.622409109372741e-20
"10146_10",0.9999999971165163
"4578_10",0.9998741276446101
"4685_8",0.9999018011474685
"11843_9",0.9999999737633694
"5467_10",0.9999966683006751
"10140_10",0.9999911208288613
"7721_8",0.9999064718352431
"11208_10",1.338385521385183e-05
"1063_10",0.05365284068443417
"8260_10",0.028928550795428457
"3182_9",0.005375810088404304
"2797_8",0.9998903877235636
"7613_2",0.9999999960643224
"11624_4",4.356007455171789e-11
"4847_10",0.9573495835647802
"10684_7",0.9995979144317622
"6312_1",0.9999576492929092
"4925_3",6.94870979004807e-11
"4125_1",3.7306693840099517e-13
"2394_10",0.9999999995065618
"12105_10",2.5013323990881896e-05
"7812_1",1.8175713356370158e-05
"1061_8",0.9999999709583889
"9343_3",9.056921878344207e-08
"7696_10",0.9999999999999976
"9355_10",1.0
"782_9",0.9999999999999927
"9882_10",0.9999999999999998
"10642_10",0.9997055046840946
"7410_2",1.0654874481816244e-14
"9591_4",5.7771350332243754e-09
"11902_3",3.1731649530549165e-11
"3495_7",0.23170153804877708
"6733_1",0.0002607021400755407
"4552_1",1.4874396684385146e-14
"6722_1",0.0009468166950087929
"188_10",0.9999996203868626
"5099_10",1.0
"10313_1",0.0008973978680498425
"6756_9",0.9999911757143828
"6622_2",1.492378574947504e-06
"4807_10",0.9999999999856077
"7173_3",1.6285854311463602e-09
"11321_8",0.9620310441360568
"7909_9",0.7801112932259137
"8012_7",1.178109829130773e-07
"8615_4",1.4126182593608323e-08
"8117_10",0.9999984443356302
"1892_10",0.9999999630612859
"4617_1",8.218840125762025e-08
"1893_8",0.9999999413325814
"5435_1",2.003076782583806e-18
"162_3",4.0658918560101306e-13
"6516_10",0.9999998827190792
"11588_7",0.9999999999936016
"2006_1",2.7544270517395674e-10
"1594_4",9.79423439575806e-05
"1472_1",2.9303379474889356e-06
"3647_1",0.48664903009167215
"174_7",0.9999999992044615
"5539_7",0.10963925820294079
"3384_10",0.9999999999999998
"3811_4",2.5909273364617424e-09
"4079_8",0.9995169971336895
"1179_7",0.9998800059755919
"3069_9",0.9999907188915147
"3769_8",5.379710637876925e-05
"9247_10",0.9999995338095662
"10434_1",3.289911471372665e-18
"1147_10",0.9999999889694914
"5344_7",0.9999999983920489
"8073_10",0.9999987401883659
"7833_3",7.5294069445319325e-06
"8370_1",1.661354582204693e-07
"9007_8",6.33922483639451e-11
"6624_7",0.0004308719509431832
"6683_3",2.3144416064914402e-07
"12275_7",0.029279630999692663
"11927_8",0.9988252068688485
"1560_10",0.9999999983028423
"1325_9",5.378417695556446e-05
"3548_8",0.1895486940696449
"607_1",4.406908593921294e-25
"6702_7",0.00365949212658631
"5702_3",2.6391102607207556e-05
"11345_8",0.9999999719971236
"3428_4",0.00030772930814861564
"7209_9",0.9999999998689626
"8425_8",0.9999999998536646
"3087_1",3.8025381330435296e-05
"1119_8",0.15761558223953895
"5715_3",0.0003655573570630567
"8645_1",9.84383671221179e-17
"2149_3",1.026366111222426e-06
"10403_10",0.9999999467013305
"5628_1",4.682927070471183e-06
"5570_10",0.9999999999999538
"1613_3",2.2958134694003316e-10
"1454_4",0.0005480276582364001
"5094_3",5.024510403077079e-12
"7982_1",8.712110298498503e-06
"6894_2",0.9999005482025274
"6554_1",0.23679623683901915
"4721_3",0.9993594441571919
"6904_4",0.0010005402053480728
"893_8",0.9999986840833258
"4605_4",0.9909532071138775
"11516_7",0.9999704026938124
"11718_7",0.9999999999999936
"5956_1",1.4973577012443964e-12
"7455_9",0.9813056418600453
"6396_4",0.024281413058500338
"1223_8",0.999998256260971
"8556_1",3.5919237902677967e-09
"6108_8",0.998388511919045
"11690_1",7.093826129795413e-13
"3778_9",0.9990761821366616
"3627_4",5.299355213643693e-14
"8256_4",3.382757706954784e-06
"533_1",1.0799971831934929e-16
"5235_4",7.020719726264789e-26
"621_2",1.3236366196541809e-08
"5365_1",3.712822251136563e-08
"8180_3",0.6009425994041644
"7396_7",0.08589621850172181
"9776_10",0.9999963580575202
"8175_10",1.0
"3128_1",0.9998668388966003
"4606_1",9.763099936931781e-07
"6158_2",2.970640006619819e-06
"3281_10",0.999999649752073
"4723_4",6.291493902282099e-07
"11994_3",6.633402215255642e-07
"7701_1",5.164308942840088e-29
"103_3",2.4915804155104652e-05
"8908_10",0.9999877178993387
"8876_1",5.272912954652887e-07
"7519_9",0.9999999999999898
"12456_8",0.674102045842082
"9514_8",0.00017071163918750508
"8680_8",0.02013500507657892
"12402_10",0.9999807382808459
"362_2",0.005519107256375104
"9825_7",0.9999834831059585
"2913_3",0.25555295943611156
"7164_8",0.999999969818332
"11177_7",0.9999656145307106
"5707_10",0.9948239579705984
"8103_10",0.9631162816440949
"6289_1",0.008939550912099982
"11754_1",0.0006128845107725138
"11640_10",0.7935551008958176
"9933_7",0.9999999018686977
"185_10",0.9999999875768876
"242_10",1.0
"9369_8",0.99999995285596
"7453_10",0.9997012055412594
"7514_7",0.04243330085441506
"10860_2",8.540102647316718e-09
"8663_8",0.0640082431745454
"9108_1",4.905128055254549e-06
"7941_1",1.2965630710817342e-14
"10116_1",1.147321338167961e-15
"9841_4",1.0369161404460629e-14
"4512_9",0.9999999996490847
"4853_2",0.0004210529247845679
"2664_4",0.8639298791654997
"9966_10",0.999999122310477
"5167_2",3.572611167144224e-09
"3894_2",2.530289686462658e-26
"3929_8",0.9999999999999776
"7165_10",0.3731754474548151
"5451_8",0.21686729367986785
"2947_4",0.00252916576328172
"4611_10",0.5540597229324495
"5807_1",0.9997122549022848
"9464_8",0.9865203264877342
"3124_10",0.9999999984839401
"2705_4",0.9999999999729965
"12187_8",0.9999143384826057
"12319_10",0.9999999999932534
"9874_3",1.027284198515673e-08
"3406_4",2.46296598822384e-15
"2327_10",0.9999998575074375
"605_10",0.9999999999999987
"8080_4",6.709497092663852e-13
"3074_10",0.9982124687218971
"2499_3",1.07802992978092e-18
"1013_1",0.9991361070637887
"11535_1",5.118252645329842e-10
"4118_7",0.006980928509147525
"10492_8",0.9999973668025504
"2129_4",2.9276480781436947e-14
"9814_10",0.00761115919958667
"10671_9",0.042599695017561716
"5980_10",0.9999999972437619
"2755_2",0.7273984216799988
"5461_2",0.7827744057544556
"11979_1",0.5397079622369396
"8810_1",2.875849506177813e-17
"852_7",0.9999893383022328
"10961_4",2.513900686706245e-07
"7436_4",0.016509936758152672
"11281_3",0.994857214419944
"4208_3",0.9943632981376433
"8213_10",0.9957339745661123
"9851_2",0.003844431263818322
"4713_7",0.9703505002893432
"9528_1",0.9999999999999383
"3595_10",0.9999999998268476
"5785_3",3.4259974998268074e-05
"10370_3",2.7196802938069856e-09
"1980_3",0.9794210390818574
"8800_4",0.25070110224800335
"4437_3",0.44869325134955895
"28_3",0.7732851319339731
"12171_1",0.040419285329439024
"9359_3",4.360984332187104e-09
"3831_9",0.999999999999972
"10962_7",0.3324583673402924
"1500_9",0.00020922621986490462
"11470_10",0.999999989344705
"11843_3",0.9999806835126014
"11200_4",0.999997681271077
"1067_1",4.832501132933713e-07
"3333_1",7.627438661222644e-08
"4487_4",0.949221976598123
"6428_1",8.239726164117289e-07
"575_7",3.6888354768862614e-09
"10904_9",0.9999999870843366
"11821_2",2.110178041497937e-05
"11605_1",2.6953399697754753e-11
"1111_7",0.08632422699861617
"10295_1",0.9743658275464505
"1146_4",7.178563553529087e-14
"2405_9",5.759331643382166e-08
"11081_10",0.9995726620135463
"2201_10",0.9999999999999964
"4844_1",1.0516015419323676e-11
"11007_8",0.9980221790878345
"6535_7",0.9974424167464845
"2653_4",3.1036916589799273e-08
"8245_10",0.9999999999999991
"9951_8",0.9956033094280728
"6133_8",0.004243809556660778
"10006_2",5.824718575499631e-12
"7350_1",0.9999510844223727
"4509_9",0.9999999998684626
"948_1",1.5053425816093152e-08
"3987_1",0.009150067017140578
"2947_10",0.00018759256375078535
"6041_3",9.37948749711018e-54
"2946_1",0.007164433293449336
"11967_4",4.545551663081944e-14
"1185_10",0.999375318520728
"10323_2",0.05981297068456388
"11706_2",4.05176737986988e-18
"3663_1",6.8833579314314e-11
"5602_10",0.9999999999373919
"4870_10",0.9041660099163527
"1994_1",2.966650005597248e-20
"10807_7",0.9999999999999998
"6871_3",0.9997999700463529
"1175_2",5.195407530173543e-16
"10919_7",0.9999891146181336
"8127_10",0.9999986366485236
"12497_4",0.9665492821967964
"3274_1",0.00013997539602287617
"2568_3",0.0013838665642116861
"840_2",2.6278606713225423e-35
"5626_10",0.999943443528816
"7561_10",0.9999999999664173
"4600_3",0.012872304657227256
"3324_9",0.03385099770933893
"8899_7",0.9999997894098144
"5592_8",0.9999999446928534
"12483_4",1.0967537266734002e-18
"7874_1",2.5022944084740463e-22
"5878_10",0.9999999997105848
"4303_9",0.9999999905582163
"9421_1",1.9956981000465e-07
"10269_4",3.0485400052607808e-05
"10615_2",4.588700405810941e-09
"2634_10",0.9999998187290928
"7522_1",0.025183390309974435
"9289_10",0.00015949741464029875
"4636_10",0.7152153024210445
"1241_7",0.813681515180506
"9458_9",3.493548755892053e-05
"11690_10",0.999999999996507
"7176_4",4.783376239997766e-11
"6212_10",0.9999450930040593
"6319_1",1.1126047098817751e-11
"5229_3",0.007441481010527412
"466_9",0.9999999678005523
"8693_2",0.13288366038180252
"2952_10",0.9999999992120803
"1128_1",2.6629192395990326e-05
"3975_10",0.99935880092482
"11365_10",0.061912154635053104
"2074_9",0.9999999998175546
"9768_10",0.9997653261992532
"4895_1",4.1118889691718654e-11
"5726_10",1.0
"9993_10",0.9708525357092606
"11319_2",0.5434640963475419
"10561_2",0.005304090600056827
"5455_8",0.999999886106118
"10684_3",1.4607157867068735e-06
"3652_3",2.756838392651979e-05
"7825_1",8.670702094025671e-07
"8806_1",0.12377715861431263
"275_10",0.9999998974778751
"2246_1",5.03599238915292e-13
"11968_2",9.461778917299157e-16
"2528_1",0.9997288128911183
"8491_8",0.9994998837242922
"13_1",0.9835380604319273
"4530_8",0.9697018852026985
"5207_3",1.04411495940963e-12
"11648_10",0.9753390303936976
"8260_1",9.831601361336681e-08
"10730_10",0.9999127743763448
"10402_3",0.958970356288409
"8077_1",1.7501745458229374e-07
"8598_8",0.9999999464295186
"2809_3",6.997697426626477e-15
"12490_10",1.0
"1447_9",0.9999965198951388
"1605_3",0.002552383774171494
"2311_4",0.00023738817261528643
"3235_9",1.0
"5725_10",0.9999942024228096
"9025_10",0.9999617397379603
"6049_9",0.8191553575378099
"4803_10",0.9999999999998346
"191_9",1.0
"420_3",0.8957024504963884
"5238_2",0.056383977834473666
"1280_9",0.9999999999521891
"9408_4",1.6265095429298457e-08
"819_1",8.957903015066644e-13
"1656_4",0.0006207362784888364
"9964_3",0.2953121272571079
"10404_4",0.31812131204133903
"12369_10",0.9998653396283099
"6423_1",1.1398541082446245e-12
"9942_8",0.9331876748720461
"1519_1",8.866074982998712e-08
"100_10",0.9999999755031915
"3216_10",0.9022953527917854
"3909_10",0.8630288420080084
"5034_7",0.9991076417086051
"14_8",1.0
"5891_3",1.2406758897162806e-05
"8496_10",0.9999976112435035
"7429_1",9.474395878141167e-10
"9457_1",6.021415805387983e-09
"9602_8",0.99999999121001
"4198_1",1.649410771350355e-17
"154_2",0.019172817279013363
"5070_2",0.029325382957684873
"4207_8",0.9887811028726492
"7758_8",0.998968193335169
"4439_9",0.9999999999984683
"12042_1",2.2743161296111292e-07
"7244_1",9.994522744343216e-13
"6854_1",0.00017521701794160507
"11932_10",0.9999703909685249
"4151_10",0.9999969546976815
"7265_1",1.1272660626201515e-22
"10272_7",0.005407480402073819
"4256_4",1.3402183547650984e-05
"1225_7",0.9999999965571651
"956_10",0.9999999710135896
"6389_2",4.0724537601559996e-11
"1365_4",6.228300094034132e-05
"4752_7",0.9989269855867927
"276_10",0.9999999999999998
"8766_9",0.9997893706932808
"11225_10",0.9715953874570927
"6920_1",1.3819297266650918e-10
"11536_1",1.409708591426914e-17
"1923_9",0.9999998342747577
"11460_10",0.9999999999999936
"10054_7",0.9999952800366647
"10845_1",1.2385874582747402e-14
"10231_4",0.9999999566288494
"9430_8",0.9999999980135554
"3226_2",2.3230946195564535e-15
"4298_3",1.1149882387107428e-08
"10635_4",0.0007449961547579401
"10567_4",6.182007205203492e-08
"5460_10",0.9999991350606212
"7310_7",1.0
"10330_2",6.525226865430826e-19
"5151_9",1.0
"11_3",0.8928368518171663
"1448_8",0.9230689559582806
"10130_8",0.5787468223424713
"2199_3",7.575640738975898e-09
"1761_10",0.9999957217129125
"2782_1",2.162753718136423e-05
"7618_10",0.9999998114280475
"85_10",0.9995700213201345
"5730_3",1.183537159258869e-24
"3641_1",3.868688431129251e-35
"8190_9",1.0
"9533_10",0.9999999999983753
"9508_1",2.192904963063976e-08
"237_8",0.9999999999998599
"3981_7",0.0015201854693039094
"7194_9",0.9989749157337366
"10584_8",0.0010738618195764804
"248_2",4.5047838778887175e-06
"8358_4",1.2066008584546037e-05
"1218_1",0.00011260022174243721
"4191_10",2.8482904887758078e-06
"3090_8",0.9999999999999962
"11923_2",4.095251243893454e-05
"1640_8",0.9999999999999036
"9972_3",2.287880076705453e-06
"11818_4",0.9999997855858411
"4350_10",0.9999999999999643
"877_10",0.9709688633588786
"10017_8",0.9832387716227821
"7975_10",0.9999266020948796
"8436_1",2.1669003052336015e-05
"6024_7",0.00855852138254493
"3112_1",1.2026971566333155e-09
"951_10",0.959136176578948
"1622_1",4.381108647739726e-07
"191_3",0.7622547887364679
"5669_1",6.860694564553857e-13
"1891_4",1.5004347597593503e-06
"12173_9",0.8855742949213133
"7887_7",0.9986227491455811
"3256_10",0.9999956240034619
"5419_1",9.385731755943341e-16
"7635_1",5.871050132177195e-10
"8297_2",1.8788258416167927e-15
"7137_8",0.9999999986151469
"7562_3",0.06423939743524128
"9944_1",2.4356773479270184e-11
"4288_1",7.174969454122752e-20
"8087_1",0.03083891893020205
"4771_10",0.9999998790818962
"10482_10",0.9999999999837725
"5324_10",0.8700383320829468
"3080_1",4.3363691046231384e-07
"10923_7",0.996701002527383
"1753_7",0.9685142517984522
"317_10",0.9999999999910882
"12474_8",0.9984992017605472
"773_8",0.9999993048803151
"388_1",0.0003231921553403768
"12141_2",7.155808830079782e-09
"5667_1",1.1562056409197983e-11
"1071_9",0.9999999999999885
"2897_10",0.9999999999999463
"9481_4",0.9690952074234213
"12025_1",1.6928585057152672e-09
"8879_7",3.2576599595480614e-05
"5683_1",3.948799057342175e-15
"7026_1",3.261439555595158e-12
"2439_1",1.1996432281287361e-06
"3631_7",0.9869369114201546
"1650_9",0.04016139847185063
"5378_7",0.9999999999974429
"9745_1",2.727819600255675e-15
"11563_8",0.17116706708143337
"299_8",1.0
"9471_2",0.00042665542846408833
"1866_1",0.07937874308941643
"2639_4",0.0009039008119673407
"5122_1",5.35261947571113e-15
"12341_7",0.012518906726826639
"2936_8",0.9955573052859048
"8647_10",1.0
"4255_9",0.9763950002632188
"7262_8",0.567689357277412
"8413_10",0.04125655491656976
"10080_1",0.05523490910326993
"3973_1",0.7118340941918587
"8752_9",0.9999999999992393
"4018_2",4.6408871379886754e-07
"7669_1",0.35179742588270885
"10421_4",1.1986623421047018e-12
"7854_8",0.999999779373929
"162_8",0.8298004075461497
"11614_9",0.32221654778847725
"11343_8",0.9999981178079692
"1708_7",5.645080798974801e-14
"7115_4",0.9997799239411121
"10498_10",7.272675257933623e-06
"2944_8",0.9978740710016377
"10474_3",4.2217725794720607e-10
"1263_1",1.4912671104253735e-11
"1693_4",0.0001892235267047044
"9600_9",1.7389717493065166e-06
"11173_2",2.342561293783627e-09
"3961_2",5.558422736805936e-07
"8011_1",0.009869626663367884
"7386_8",0.645822592690522
"8787_8",0.9999999999999059
"12349_9",0.9989918655415478
"1776_4",1.5376564155925617e-07
"5885_4",0.9999999999975953
"220_4",3.7616366878512947e-07
"5547_8",0.999999993926761
"2853_1",8.455541513169183e-08
"2157_2",0.9575974326701154
"11667_2",0.9910866169526664
"194_7",1.0
"1633_1",5.093897469611803e-08
"6897_2",3.2395269730718743e-16
"11568_2",2.786365708947894e-13
"9219_1",2.716720541228627e-13
"477_8",0.9999333079986052
"8980_3",0.9999778519785038
"4612_10",0.9817695159552197
"8030_10",0.9999280348071363
"1846_8",1.0
"2786_8",0.9999681777480367
"2634_1",0.003692450137220021
"3110_8",0.9575670381004711
"11587_8",0.9999996496096277
"11262_8",0.6271905800474462
"5680_7",9.47311510197659e-09
"4583_4",0.03774380227250839
"1451_1",1.6307416110793878e-07
"4244_4",3.244478862543028e-18
"6176_4",7.383930541169985e-39
"8851_10",0.9999755811103611
"908_9",1.0
"7494_9",1.6401548630372414e-07
"8061_3",0.00018458130291946985
"789_1",0.018722437660425816
"2374_7",0.9996277881353848
"11225_3",7.722217422667526e-09
"4467_4",1.1897264610567964e-08
"8516_10",0.2400929461157414
"4121_10",0.9805791387882433
"10267_7",0.9981062710226639
"6040_8",0.9999959128660517
"8338_7",0.9555153760815042
"2903_7",0.9999987135119769
"6662_9",0.9999999999999998
"5333_10",0.999994655968686
"7470_4",0.00010136096309772476
"8813_1",0.0011644552566251307
"4514_3",0.9801418153469903
"9584_7",1.8662101751748122e-05
"11706_8",0.9999999757398533
"11538_8",0.9819739521102878
"4210_1",1.3144314205472416e-08
"8984_1",0.0005808993545327848
"3431_4",3.233324096805897e-11
"4973_10",0.999999808475079
"12260_1",2.8359195974001152e-09
"4267_10",0.999999999038069
"9906_9",1.0
"670_7",1.0
"6270_3",2.538113366905469e-23
"5164_4",0.007867477169664494
"9741_2",7.011602984940549e-16
"3761_8",0.0006610042635280984
"2651_2",3.3803859685330215e-05
"7448_10",1.0
"7184_9",0.999999999869446
"1313_9",0.9969170377588259
"10654_8",0.9999975440002923
"7151_1",6.788663457253794e-18
"2320_10",0.9999968715068974
"12033_7",0.00011697143117591607
"6429_1",2.201981309917468e-20
"1420_4",0.9999792247940308
"3002_7",0.9999999995449254
"1299_1",6.4334927846856214e-15
"7897_9",1.0
"1529_4",4.760272216168696e-22
"9760_2",0.00011699820712866896
"11318_1",9.605966779635288e-09
"2217_3",2.8182494827255584e-08
"11641_2",0.005850339687878582
"7238_10",0.9999999993503053
"7710_8",0.9999999461008124
"12011_8",0.9988494856991621
"4495_7",0.9999999999999998
"11144_4",0.026647829279526396
"5625_2",9.774891170194466e-19
"2926_7",6.955108447452366e-07
"8538_8",0.9999944000345009
"8875_10",0.9789089941098859
"10881_10",0.9999194541037979
"1662_7",0.999998703495609
"4560_9",0.9999972541873456
"6714_4",7.178606016475872e-21
"9059_10",0.9999999999853275
"6631_10",1.2275805323176048e-06
"8520_1",2.263409645566925e-06
"918_4",0.5053306650128
"3102_10",0.5946608790901572
"3611_2",0.0005047658594763228
"8434_10",0.9999999583906367
"681_7",0.9988046067665676
"7386_4",3.904726756706626e-08
"7566_9",0.25212364604076204
"10110_10",0.9999999999993865
"10486_10",0.9999999999998803
"1492_3",0.9838916200180443
"11823_1",0.0002802305221048808
"2331_9",0.9999950664839413
"2200_2",9.19125949583801e-15
"9547_1",1.1201220006758337e-05
"785_2",2.841410685753413e-15
"5101_4",0.41727354289439755
"5657_10",0.9999610866360696
"6902_7",0.0011966044494483785
"1490_9",0.9082290532313994
"7148_9",0.9999986848973685
"7387_8",0.9999858631120567
"8277_9",0.9999999999961242
"6912_7",1.0
"170_2",0.9999836394607693
"7702_10",0.9999999997841296
"4393_3",3.0482497667104134e-10
"2608_3",0.9999999200793699
"4931_8",0.9999999999293236
"10589_10",0.9922903728056985
"8623_4",4.062062366115273e-13
"6057_2",3.2641628643166896e-16
"2704_9",0.9999999999992673
"1790_2",0.4183095352803026
"12370_1",2.711258112322458e-12
"159_1",3.629554743480106e-16
"343_9",1.0
"2128_9",0.999998517178826
"11181_8",0.9999999999797673
"11775_10",0.9996959750681558
"3514_10",0.9999999999999996
"6993_2",1.2813383776611632e-15
"2866_9",0.9949456662792182
"1000_9",0.9999999999803031
"11772_7",0.8259006399192417
"3355_9",6.873605052465938e-11
"8519_8",0.0003578900843038546
"7879_3",0.0002371727251955199
"4332_10",0.9999814856372984
"5403_1",8.717416267986721e-08
"1514_7",6.323276796280202e-12
"7904_1",4.611615429154232e-18
"10550_2",0.002386786028424402
"11442_10",0.9999999261622953
"2821_3",1.9913519222361003e-06
"5766_1",2.709610438955319e-23
"8061_9",1.0
"2166_1",1.5267902582936375e-13
"6206_1",7.25038257223658e-12
"11124_2",4.250719200483695e-10
"7625_10",0.9853548067470513
"90_9",0.9999995221074066
"7959_10",0.9999999922394572
"7029_10",0.9999999999770068
"779_8",1.0
"1101_4",6.33645201160978e-22
"11189_4",4.845308927586554e-14
"9790_4",9.324857186439519e-17
"10861_1",1.2209327406702691e-08
"5902_2",0.9949653746455046
"9545_10",0.7291393108491269
"3730_1",1.5021508766069187e-21
"4951_9",0.9999999998471838
"3295_1",1.3569267133898769e-06
"9495_2",0.009764112800541631
"2876_1",0.00013726778597814474
"2796_1",2.165688375303747e-08
"10338_3",2.9313009099399334e-06
"10913_7",0.2328059648860344
"4685_2",1.8030717308753076e-34
"11586_1",0.0001231991212864927
"4904_7",0.9860776198433773
"7110_7",0.8477716278455313
"2086_4",2.3408601547168855e-05
"7372_7",0.9999999999881171
"135_9",0.9999999998113842
"7038_3",0.9999624844161593
"1119_2",1.6359176369583533e-06
"5057_8",0.21491111175767733
"3479_10",0.9999999951979144
"6489_8",1.0
"4910_8",0.9999982417086014
"5979_10",0.00025358342689865715
"11304_1",0.0019403657724999944
"2102_9",1.0
"8048_1",1.3287285634437431e-17
"12153_7",0.05436399318949041
"4832_8",1.0
"3079_9",0.9999988198587156
"8254_2",1.6028520204993005e-06
"7981_7",0.9999999870235678
"611_1",0.025262222931147337
"307_10",1.0
"8861_3",0.08723787149695636
"4635_4",0.1292293373183449
"6197_7",0.9999999725520256
"6739_3",0.00032088051843194435
"8588_9",0.9999999717043592
"8461_7",0.0066750300241654485
"10089_1",0.009430855577815872
"2609_7",0.9004528606226065
"1418_3",0.026483496775467685
"2661_10",0.9999999999999967
"1253_9",0.999824593217321
"8815_9",0.999993979284086
"9867_8",0.9999999998640992
"2155_1",1.7153620905595365e-06
"12259_4",1.6371659600297877e-20
"11224_3",2.980829555906249e-06
"4781_1",6.0031140642462536e-12
"4354_9",0.9999999999999982
"9629_9",0.9999960812623865
"3629_9",0.9998978360150383
"6445_10",0.9999996627457175
"9526_10",0.9999990004957175
"5138_2",0.657169614926328
"349_10",0.9999996682602598
"2099_7",0.9999999999662779
"4411_1",0.8543170665510549
"8127_3",0.0006348454833117236
"5225_8",0.9999999970467865
"7970_3",7.096334754288574e-13
"5688_7",0.8708948907461298
"12099_3",0.9631651117304432
"6020_4",1.2243996612550135e-09
"3892_8",0.936724133034981
"2098_8",0.9999999999999984
"4851_7",0.9999967721412429
"10967_10",1.7145984966750905e-05
"6230_4",0.03426385411445546
"2211_2",3.009474613262585e-40
"11978_10",0.9749106976738987
"8802_1",1.1150633955884145e-06
"11010_3",3.1630906205092123e-09
"10083_2",6.167020682268566e-06
"5588_10",0.00013931947315090216
"958_10",4.907548688877224e-06
"6771_4",0.9369842276854085
"6767_9",0.994597220188814
"7302_10",0.43129241200711993
"5324_3",2.026420921251592e-06
"7737_10",0.9999999999999996
"8603_10",0.9989021412309328
"3029_7",1.0
"8640_2",7.765071027955804e-14
"2139_1",4.902146820229424e-08
"6305_10",0.9999999962521662
"6884_7",0.9999999999933455
"5534_8",0.9999693328461764
"7619_8",0.9998441638205743
"10057_8",0.9986568145619807
"972_7",0.9996826299829819
"6245_8",0.9993282637920019
"6627_7",0.8916302350578732
"3621_10",0.0035713671381632527
